V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
359,12.096,80,90,3.1831,61,96,49,NA,NA,0,0,12.732,98,-
360,NA,NA,90,3.1831,65,NA,73,101,59,0,0,12.732,98,-
361,11.141,80,42,2.8648,65,26,68,101,59,NA,0,12.732,98,-
362,9.5493,80,42,2.8648,NA,NA,68,101,59,0,NA,19.099,NA,-
363,21.327,80,19,3.5014,28,NA,68,101,37,0,0,7.6394,98,-
364,14.642,NA,20,NA,65,26,NA,101,37,NA,0,12.732,98,-
365,5.4113,80,NA,1.5915,65,71,68,101,59,0,0,1.9099,98,-
366,7.0028,80,90,NA,65,44,73,101,59,NA,NA,9.5493,98,-
367,8.5944,80,2,1.9099,65,NA,68,101,59,0,0,12.732,98,-
368,NA,NA,42,2.8648,65,71,NA,101,37,0,0,11.141,98,-
369,10.504,80,18,NA,61,26,49,101,NA,0,0,NA,NA,-
370,13.687,88,90,3.1831,61,26,49,NA,59,0,0,NA,98,-
371,NA,92,20,4.138,65,82,68,101,59,0,0,6.3662,98,-
372,13.051,80,42,2.8648,62,NA,99,101,37,0,0,12.732,NA,-
373,16.552,NA,4,NA,NA,NA,70,21,59,189.08,0,12.732,98,-
374,7.9577,80,90,3.1831,62,NA,73,21,NA,0,0,6.3662,NA,-
375,NA,NA,5,NA,61,NA,49,101,NA,0,0,11.141,98,-
376,18.78,57,42,NA,NA,NA,49,101,59,NA,0,14.324,98,-
377,NA,57,20,4.138,NA,NA,NA,101,NA,0,0,12.732,98,-
378,12.732,80,42,NA,65,71,68,101,37,0,0,11.141,98,-
379,14.642,36,42,2.8648,28,14,68,101,NA,0,0,12.732,98,-
380,11.141,NA,18,3.8197,65,34,68,101,37,NA,0,19.099,98,-
381,10.823,80,42,2.8648,28,82,99,101,37,0,0,7.9577,98,-
382,10.504,80,20,4.138,65,NA,73,101,59,0,0,6.3662,NA,-
383,13.051,80,42,2.8648,28,NA,99,101,37,0,0,11.459,98,-
384,NA,80,90,3.1831,65,58,NA,NA,59,NA,0,12.732,98,-
385,7.3211,80,6,0.95493,65,71,73,101,NA,0,0,12.732,32,-
386,8.2761,80,90,3.1831,65,82,68,NA,37,NA,0,11.141,98,-
387,22.918,NA,42,2.8648,61,NA,49,101,NA,0,NA,6.3662,98,-
388,NA,57,42,2.8648,NA,35,68,101,NA,0,NA,NA,76,-
389,19.735,57,42,2.8648,61,96,49,101,59,0,0,NA,98,-
390,16.552,80,90,3.1831,61,NA,49,NA,59,0,0,12.732,98,-
391,18.462,80,90,3.1831,28,71,99,101,37,NA,0,13.369,38,-
392,7.9577,80,20,4.138,NA,85,68,101,37,0,NA,12.732,98,-
393,7.6394,80,20,4.138,65,34,68,21,59,0,0,NA,NA,-
394,6.0479,80,90,3.1831,65,83,73,101,59,0,NA,2.5465,98,-
395,13.687,80,90,3.1831,NA,34,NA,101,59,0,0,NA,98,-
396,14.961,57,NA,NA,89,14,99,21,NA,NA,0,12.732,NA,-
397,12.414,80,42,2.8648,28,NA,99,101,37,0,NA,12.732,98,-
398,15.597,80,NA,3.5014,NA,44,99,101,59,0,439.27,13.369,98,-
399,16.87,NA,6,0.95493,102,NA,99,NA,37,0,0,9.5493,98,-
400,10.186,80,19,NA,NA,26,NA,101,59,0,0,14.324,98,-
401,NA,80,NA,NA,28,26,68,101,59,0,0,NA,98,-
402,18.144,NA,NA,3.5014,102,NA,NA,101,37,0,0,12.096,98,-
403,7.9577,NA,NA,3.1831,65,NA,68,15,37,NA,NA,6.3662,98,-
404,6.3662,NA,NA,3.1831,65,NA,73,101,NA,0,0,7.6394,NA,-
405,6.6845,NA,90,3.1831,NA,NA,NA,101,NA,0,0,11.141,98,-
406,7.6394,57,90,3.1831,28,44,68,21,NA,0,0,15.915,98,-
407,8.9127,NA,90,3.1831,61,85,103,101,37,NA,0,12.732,98,-
408,NA,NA,90,3.1831,28,NA,68,NA,37,0,0,2.8648,98,-
409,NA,NA,42,2.8648,61,NA,NA,101,NA,0,0,15.915,98,-
410,14.006,88,63,4.4563,NA,82,49,101,59,NA,0,12.732,98,-
411,NA,80,3,2.2282,28,NA,99,69,37,0,0,NA,NA,-
412,8.2761,NA,42,2.8648,65,58,68,101,59,0,0,12.732,98,-
413,11.459,80,42,2.8648,NA,NA,49,21,59,0,NA,12.732,98,-
414,12.414,57,4,2.5465,61,94,49,101,59,0,NA,15.915,NA,-
415,18.144,80,5,0.63662,NA,79,68,NA,37,NA,0,9.5493,98,-
416,NA,80,19,NA,89,26,68,101,59,0,0,12.732,98,-
417,NA,87,20,4.138,NA,NA,68,NA,37,0,0,NA,98,-
418,NA,NA,42,NA,NA,NA,99,21,37,0,0,12.732,98,-
419,14.006,80,NA,3.1831,NA,96,49,101,59,NA,0,NA,98,-
420,9.231,80,29,5.093,65,82,73,101,59,NA,0,NA,98,-
421,9.5493,80,90,3.1831,65,44,99,101,37,0,0,12.732,98,-
422,8.5944,80,42,2.8648,65,96,68,101,59,0,NA,12.732,NA,-
423,8.5944,80,90,3.1831,61,85,49,101,59,0,0,NA,98,-
424,10.186,80,42,2.8648,65,44,68,NA,37,0,0,14.324,NA,-
425,NA,80,2,1.9099,61,71,103,101,37,0,0,2.5465,98,-
426,NA,NA,90,NA,61,83,NA,NA,59,0,0,NA,98,-
427,6.6845,80,42,2.8648,65,44,NA,101,59,0,0,11.459,98,-
428,8.9127,80,90,3.1831,65,NA,99,101,NA,0,0,12.732,98,-
429,14.642,88,90,3.1831,NA,34,68,NA,59,0,NA,15.915,98,-
430,11.459,88,NA,2.8648,89,71,99,101,NA,0,0,NA,98,-
431,22.918,80,3,2.2282,102,14,NA,101,37,0,0,12.732,98,-
432,11.141,80,42,2.8648,61,58,103,21,37,0,0,NA,98,-
433,NA,80,NA,NA,65,58,68,101,37,0,0,12.732,NA,-
434,NA,80,42,2.8648,61,58,49,101,NA,0,NA,12.732,NA,-
435,9.8676,80,42,2.8648,89,14,99,101,37,NA,0,6.3662,NA,-
436,NA,NA,42,2.8648,61,94,103,101,NA,0,0,10.186,98,-
437,9.5493,80,3,2.2282,61,71,49,101,59,0,0,12.732,64,-
438,8.9127,80,20,4.138,65,NA,68,101,59,NA,NA,17.507,NA,-
439,7.6394,80,NA,NA,NA,44,99,21,37,0,0,12.732,98,-
440,6.3662,80,42,NA,65,44,73,15,59,0,0,15.279,NA,-
441,13.687,87,NA,4.4563,NA,34,NA,101,NA,1595.7,0,14.324,98,-
442,NA,80,7,1.2732,89,71,99,101,NA,0,0,12.732,64,-
443,9.231,NA,42,NA,89,NA,68,101,59,0,0,11.141,NA,-
444,14.961,80,NA,NA,28,34,99,NA,59,NA,0,13.369,98,-
445,7.6394,80,42,2.8648,65,26,NA,101,59,NA,0,NA,98,-
446,16.234,80,42,2.8648,61,82,49,NA,NA,0,0,12.732,98,-
447,5.4113,80,NA,2.2282,NA,85,73,101,59,0,0,3.8197,98,-
448,8.5944,80,NA,NA,65,82,68,101,37,0,0,22.282,NA,-
449,5.7296,NA,4,2.5465,65,NA,73,101,59,0,0,7.9577,NA,-
450,11.459,88,18,3.8197,28,85,99,101,37,0,NA,NA,NA,-
451,18.462,57,20,4.138,65,82,NA,101,37,NA,NA,12.732,98,-
452,8.2761,NA,90,3.1831,NA,NA,NA,101,59,0,0,NA,NA,-
453,18.78,80,42,2.8648,61,26,49,101,59,0,0,12.732,98,-
454,8.5944,80,42,2.8648,61,58,49,101,NA,0,NA,12.732,98,-
455,9.8676,88,20,4.138,65,NA,68,101,59,0,0,12.732,98,-
456,6.6845,80,NA,3.1831,65,85,73,101,37,NA,0,7.6394,98,-
457,9.231,80,NA,3.1831,65,14,68,101,59,NA,0,NA,98,-
458,5.7296,80,3,2.2282,65,71,73,101,59,0,0,12.732,98,-
459,18.144,87,20,4.138,NA,82,68,101,59,0,0,25.465,98,-
460,13.369,NA,42,2.8648,NA,NA,49,101,NA,0,0,NA,98,-
461,17.507,NA,42,2.8648,61,NA,103,17,37,NA,0,12.732,98,-
462,7.3211,80,20,4.138,65,NA,73,101,37,0,0,12.732,98,-
463,8.5944,80,42,2.8648,65,85,NA,101,59,0,0,NA,98,-
464,NA,NA,90,3.1831,65,NA,99,15,37,NA,0,7.9577,98,-
465,NA,80,90,NA,65,94,68,101,59,692.01,0,NA,98,-
466,NA,80,20,4.138,65,82,68,101,37,0,0,14.324,98,-
467,10.186,80,20,4.138,NA,94,68,101,NA,NA,0,12.732,98,-
468,6.0479,80,90,3.1831,65,14,73,NA,59,0,0,8.9127,98,-
469,19.099,80,NA,1.2732,28,71,68,101,37,NA,0,12.732,98,-
470,NA,57,8,1.5915,61,NA,NA,NA,59,0,0,NA,98,-
471,11.141,88,18,3.8197,65,35,68,NA,59,NA,NA,12.732,98,-
472,15.279,80,42,2.8648,65,14,NA,21,37,NA,0,NA,98,-
473,9.231,80,42,2.8648,65,26,68,15,59,0,0,12.732,98,-
474,11.459,57,42,2.8648,NA,NA,68,NA,59,NA,0,NA,NA,-
475,5.4113,80,2,1.9099,65,71,73,101,NA,0,0,6.6845,98,-
476,16.552,NA,NA,4.4563,28,NA,NA,101,37,2180.1,0,19.099,98,-
477,7.6394,80,NA,2.8648,65,26,NA,101,59,0,0,NA,NA,-
478,7.6394,80,42,2.8648,61,44,49,101,59,0,0,15.915,98,-
479,8.2761,57,NA,4.138,65,82,73,101,59,335.82,0,12.732,98,-
480,NA,80,20,4.138,65,71,73,101,37,0,0,NA,98,-
481,12.414,80,42,2.8648,NA,44,73,101,59,0,0,NA,NA,-
482,NA,NA,42,2.8648,61,96,49,NA,59,0,NA,14.324,98,-
483,15.915,88,42,2.8648,61,34,49,101,59,NA,NA,10.186,98,-
484,16.552,NA,20,4.138,NA,85,49,101,NA,0,0,17.507,98,-
485,7.3211,80,20,4.138,65,85,73,101,37,0,0,6.3662,98,-
486,14.324,80,3,NA,102,71,NA,21,37,0,0,6.3662,98,-
487,20.69,NA,8,NA,NA,79,99,21,37,0,0,7.6394,98,-
488,NA,NA,19,3.5014,61,96,NA,101,59,NA,0,17.507,NA,-
489,NA,NA,8,1.5915,62,44,99,101,59,0,0,12.732,32,-
490,NA,80,42,2.8648,65,35,NA,NA,59,0,0,19.099,NA,-
491,12.096,NA,42,2.8648,NA,NA,49,101,59,0,0,20.372,98,-
492,14.961,88,NA,3.1831,65,71,99,21,37,NA,0,NA,NA,-
493,15.597,57,2,1.9099,NA,NA,99,21,37,0,0,12.732,98,-
494,NA,88,42,2.8648,NA,NA,NA,NA,59,0,NA,19.099,98,-
495,6.0479,80,42,2.8648,65,71,73,101,NA,NA,0,4.4563,NA,-
496,6.6845,80,20,4.138,65,44,68,101,NA,0,0,12.732,98,-
497,14.961,87,6,0.95493,61,96,49,101,NA,0,NA,15.915,NA,-
498,8.2761,80,42,2.8648,28,26,68,101,59,0,0,17.507,98,-
499,19.099,NA,42,2.8648,61,26,49,NA,59,0,0,12.732,98,-
500,6.6845,80,90,3.1831,65,44,73,101,59,NA,0,12.732,98,-
501,9.8676,NA,90,3.1831,61,26,49,101,59,0,0,NA,98,-
502,9.8676,57,42,2.8648,NA,NA,99,101,NA,0,0,12.732,98,-
503,NA,80,42,2.8648,61,26,49,101,59,0,NA,4.7746,98,-
504,18.462,NA,42,2.8648,61,NA,49,NA,59,0,0,15.915,98,-
505,6.3662,80,90,3.1831,65,71,73,101,59,0,0,NA,98,-
506,NA,80,42,2.8648,65,34,70,101,59,1305.4,0,15.915,98,-
507,12.096,92,90,NA,89,34,68,101,37,0,0,14.324,98,-
508,8.5944,80,42,2.8648,65,NA,73,101,37,0,0,10.186,NA,-
509,NA,NA,90,3.1831,65,14,NA,17,37,0,0,12.732,75,-
510,22.282,NA,8,NA,102,NA,NA,101,NA,353.64,NA,4.7746,98,-
511,10.823,NA,42,2.8648,NA,26,49,101,59,NA,0,14.324,98,-
512,14.006,80,7,NA,61,26,49,101,59,0,0,11.141,98,-
513,NA,80,NA,4.4563,65,NA,68,101,59,0,0,NA,98,-
514,8.5944,80,90,3.1831,65,82,68,101,59,0,0,NA,98,-
515,13.687,57,63,4.4563,65,NA,68,NA,59,0,0,12.096,NA,-
516,6.3662,80,90,3.1831,NA,85,68,101,37,0,0,7.9577,98,-
517,8.5944,92,90,3.1831,NA,96,49,101,NA,NA,0,NA,98,-
518,NA,NA,3,NA,62,NA,73,17,37,0,560.86,NA,NA,-
519,7.6394,80,NA,1.5915,65,NA,68,101,59,0,547.81,12.732,98,-
520,15.279,36,90,3.1831,28,34,68,101,NA,0,0,12.732,NA,-
521,5.4113,NA,3,2.2282,NA,NA,73,101,37,0,0,6.3662,98,-
522,5.4113,NA,3,2.2282,65,35,73,NA,59,0,NA,3.1831,NA,-
523,7.0028,NA,42,2.8648,NA,85,73,101,37,826.65,NA,12.732,NA,-
524,5.4113,80,4,2.5465,NA,71,73,101,59,NA,0,NA,98,-
525,10.186,80,90,3.1831,NA,14,49,101,59,0,0,NA,64,-
526,9.8676,80,42,2.8648,NA,26,68,101,NA,0,0,14.324,NA,-
527,18.462,NA,NA,2.8648,102,34,NA,101,NA,0,0,15.915,98,-
528,9.231,57,42,NA,65,83,73,101,59,NA,0,15.279,98,-
529,7.3211,57,90,3.1831,NA,34,NA,21,NA,0,0,12.732,98,-
530,5.7296,92,3,NA,NA,14,NA,NA,37,0,0,1.5915,98,-
531,10.823,80,42,2.8648,28,34,68,NA,37,0,0,12.732,NA,-
532,21.008,NA,7,1.2732,NA,NA,NA,101,59,NA,0,NA,98,-
533,14.324,57,20,NA,61,82,103,NA,37,0,0,17.507,98,-
534,13.051,80,63,NA,65,34,68,101,59,NA,0,11.141,30,-
535,8.2761,80,42,2.8648,65,NA,70,101,59,0,NA,9.5493,98,-
536,17.189,57,90,3.1831,61,35,49,101,NA,NA,0,12.732,NA,-
537,NA,80,90,3.1831,65,58,73,21,37,0,NA,14.324,98,-
538,13.369,80,90,3.1831,61,82,49,101,59,0,0,NA,98,-
539,6.3662,80,90,NA,65,82,73,101,59,0,0,NA,NA,-
540,NA,92,20,4.138,65,94,68,101,37,0,0,6.3662,98,-
541,7.9577,NA,18,3.8197,65,NA,70,101,NA,0,0,14.324,98,-
542,9.5493,80,20,4.138,65,82,73,101,37,NA,0,12.732,76,-
543,6.0479,80,42,2.8648,65,85,73,101,37,0,NA,6.3662,NA,-
544,11.459,57,20,NA,65,82,68,101,59,0,0,NA,NA,-
545,9.8676,80,NA,4.138,102,NA,99,101,37,NA,439.27,12.732,27,-
546,6.6845,80,90,3.1831,65,44,73,NA,59,0,0,NA,98,-
547,9.8676,88,90,3.1831,61,26,49,101,59,0,0,NA,98,-
548,12.732,80,4,2.5465,61,71,49,21,59,0,0,12.732,54,-
549,14.324,80,90,NA,65,85,68,21,59,0,0,12.732,98,-
550,NA,80,42,2.8648,61,26,49,101,59,0,0,11.141,98,-
551,5.7296,80,3,2.2282,NA,71,NA,NA,59,0,0,7.9577,98,-
552,8.9127,80,NA,4.138,NA,82,49,NA,NA,0,NA,12.732,NA,-
553,11.459,80,90,NA,NA,14,99,21,37,0,NA,12.732,98,-
554,11.459,NA,20,4.138,89,82,68,101,59,0,0,12.732,NA,-
555,12.732,80,NA,NA,61,NA,NA,101,59,1396.1,0,12.732,98,-
556,11.459,57,20,4.138,28,14,99,101,37,0,0,11.141,46,-
557,NA,80,42,2.8648,89,71,99,21,NA,0,NA,12.732,98,-
558,10.504,NA,42,2.8648,61,NA,49,101,NA,NA,0,12.732,98,-
559,6.0479,92,42,NA,65,94,73,101,37,NA,0,NA,98,-
560,7.0028,80,90,3.1831,NA,85,73,101,37,NA,0,4.7746,98,-
561,10.504,80,NA,2.8648,NA,71,68,101,59,0,0,NA,98,-
562,13.051,80,NA,2.8648,NA,26,NA,101,59,0,NA,NA,98,-
563,NA,80,20,4.138,NA,82,68,101,59,1480.1,0,12.732,98,-
564,NA,80,42,2.8648,NA,85,103,101,37,0,0,12.732,NA,-
565,6.3662,80,90,3.1831,65,71,68,101,37,NA,0,6.3662,98,-
566,9.8676,80,42,2.8648,61,71,49,101,NA,0,0,NA,64,-
567,7.3211,80,NA,3.1831,65,71,68,101,37,0,0,7.6394,98,-
568,17.507,NA,NA,NA,28,14,68,17,37,0,0,12.732,98,-
569,8.2761,NA,19,NA,61,14,49,101,59,NA,NA,14.324,98,-
570,7.9577,80,19,3.5014,65,71,73,101,NA,NA,0,4.7746,98,-
571,14.324,NA,90,3.1831,61,NA,103,21,37,0,0,12.732,98,-
572,11.141,80,90,3.1831,61,NA,NA,101,59,766.17,0,12.732,98,-
573,11.459,80,90,3.1831,65,85,68,21,NA,0,0,11.459,NA,-
574,13.687,92,20,4.138,61,82,NA,NA,59,0,0,15.915,98,-
575,NA,NA,42,2.8648,102,71,99,21,NA,189.08,0,6.3662,98,-
576,6.0479,80,90,NA,65,71,NA,101,37,0,0,7.9577,98,-
577,17.507,NA,42,2.8648,61,96,49,101,59,0,0,22.918,98,-
578,NA,NA,19,NA,65,94,73,101,59,0,0,12.732,98,-
579,5.4113,80,NA,2.5465,NA,NA,NA,101,59,0,NA,6.3662,NA,-
580,10.186,80,90,3.1831,NA,NA,NA,21,37,0,0,NA,98,-
581,9.231,80,3,2.2282,65,26,73,21,59,0,0,12.732,43,-
582,14.642,NA,20,4.138,61,82,49,101,59,0,0,11.777,NA,-
583,7.0028,80,20,4.138,65,82,NA,101,59,0,0,NA,98,-
584,NA,88,2,NA,61,NA,NA,101,59,0,0,12.732,98,-
585,7.3211,80,42,NA,65,96,99,101,59,0,0,15.915,98,-
586,12.414,NA,NA,2.8648,65,44,68,NA,59,0,NA,NA,NA,-
587,NA,80,19,3.5014,65,NA,73,101,NA,0,0,12.096,NA,-
588,10.504,57,20,4.138,65,82,68,101,37,NA,0,14.324,98,-
589,11.777,80,NA,2.8648,65,35,68,21,59,0,NA,12.732,98,-
590,11.459,NA,42,2.8648,65,71,NA,NA,37,0,0,5.7296,98,-
591,10.823,57,NA,2.8648,NA,83,NA,101,NA,0,0,12.732,77,-
592,10.186,80,NA,1.9099,89,NA,99,101,37,0,NA,13.369,98,-
593,9.8676,92,90,3.1831,62,71,70,101,NA,0,0,12.732,NA,-
594,7.0028,NA,90,3.1831,NA,85,103,101,37,0,0,9.5493,39,-
595,14.961,88,20,4.138,28,NA,68,101,NA,0,0,15.915,98,-
596,10.186,80,42,2.8648,65,58,68,NA,59,NA,0,12.732,98,-
597,8.2761,80,90,3.1831,NA,35,68,101,37,0,0,12.096,98,-
598,11.777,80,NA,NA,89,35,68,101,59,0,NA,10.186,41,-
599,9.8676,80,42,2.8648,28,26,99,101,59,0,0,17.507,98,-
600,NA,NA,42,2.8648,65,85,NA,101,NA,0,0,12.096,98,-
601,7.3211,57,19,3.5014,28,94,68,101,59,0,0,17.825,98,-
602,11.459,80,90,3.1831,28,14,99,101,37,0,0,12.732,98,-
603,10.823,80,63,4.4563,NA,82,NA,101,59,NA,0,12.732,NA,-
604,17.189,NA,90,3.1831,65,94,NA,101,59,NA,0,12.732,98,-
605,13.687,NA,90,3.1831,61,26,49,101,NA,0,0,12.732,NA,-
606,8.9127,80,19,3.5014,65,58,68,101,37,0,531.26,13.369,98,-
607,13.051,88,90,3.1831,61,34,49,101,59,0,0,19.099,NA,-
608,13.369,80,NA,3.1831,28,14,68,NA,37,0,0,NA,98,-
609,19.417,88,42,2.8648,61,35,49,101,59,0,748.66,NA,98,-
610,5.7296,80,NA,2.5465,65,58,73,101,59,NA,0,9.5493,NA,-
611,18.78,NA,42,2.8648,61,NA,49,101,59,NA,0,NA,98,-
612,6.6845,NA,NA,2.8648,65,NA,68,101,37,NA,0,NA,98,-
613,13.051,NA,NA,4.138,61,94,NA,101,59,NA,0,12.732,NA,-
614,5.7296,NA,90,3.1831,65,NA,73,101,NA,0,0,10.504,NA,-
615,7.3211,80,42,2.8648,65,85,68,101,37,784,NA,12.732,98,-
616,7.0028,80,NA,3.1831,65,71,70,21,NA,NA,0,6.3662,98,-
617,19.417,80,42,NA,61,58,49,101,59,0,0,12.732,98,-
618,7.9577,80,42,2.8648,65,NA,NA,21,NA,0,0,12.732,98,-
619,13.687,80,18,3.8197,28,26,NA,101,59,NA,0,12.732,98,-
620,7.6394,80,42,2.8648,NA,71,NA,21,59,0,547.81,9.5493,98,-
621,21.645,88,3,2.2282,65,35,99,NA,59,0,0,6.3662,98,-
622,9.8676,80,42,2.8648,28,NA,NA,101,37,0,0,12.096,98,-
623,5.4113,80,3,2.2282,65,85,73,101,37,0,0,6.3662,98,-
624,15.915,NA,NA,4.4563,62,NA,70,101,59,NA,0,12.732,98,-
625,NA,80,NA,NA,65,96,73,101,59,0,0,9.5493,98,-
626,9.5493,80,NA,2.8648,89,NA,73,101,37,0,0,11.459,98,-
627,7.0028,NA,90,3.1831,65,NA,73,21,59,0,0,NA,98,-
628,NA,80,90,3.1831,28,NA,68,101,59,0,0,NA,NA,-
629,NA,80,90,NA,NA,14,73,101,59,0,0,NA,98,-
630,5.4113,80,NA,1.9099,65,35,73,101,59,0,0,6.3662,98,-
631,14.961,88,NA,2.8648,61,71,103,101,37,NA,0,23.873,53,-
632,13.051,80,19,3.5014,65,82,68,101,37,0,0,NA,98,-
633,20.372,NA,42,NA,61,96,NA,101,59,NA,0,14.324,NA,-
634,15.279,80,19,3.5014,NA,14,99,101,59,0,0,12.732,98,-
635,9.8676,80,63,4.4563,65,82,NA,101,37,0,0,NA,98,-
636,NA,80,19,3.5014,65,94,73,101,59,0,NA,12.732,98,-
637,9.5493,80,42,2.8648,102,14,68,101,37,0,0,12.732,98,-
638,10.186,80,42,2.8648,61,34,49,101,59,0,532.21,NA,NA,-
639,19.735,80,42,2.8648,102,71,68,NA,37,NA,0,12.732,98,-
640,12.414,80,42,2.8648,89,58,99,101,37,0,0,7.6394,98,-
641,13.687,NA,90,3.1831,NA,14,68,101,59,NA,0,7.9577,98,-
642,NA,87,NA,4.138,65,NA,73,101,59,NA,0,12.732,98,-
643,NA,NA,3,2.2282,61,NA,49,NA,59,NA,0,4.7746,NA,-
644,8.2761,80,NA,3.1831,65,44,73,NA,NA,0,0,12.732,98,-
645,23.237,88,42,2.8648,NA,34,49,101,59,0,NA,NA,NA,-
646,22.918,NA,3,NA,102,NA,68,NA,37,NA,0,7.6394,98,-
647,17.507,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,-
648,7.9577,NA,NA,2.8648,28,14,68,101,59,0,0,12.732,98,-
649,7.6394,80,20,4.138,65,34,NA,NA,59,NA,0,15.915,98,-
650,20.054,80,42,2.8648,102,35,68,101,59,0,0,1.9099,98,-
651,5.4113,80,3,2.2282,65,85,73,101,59,0,0,NA,NA,-
652,11.141,80,90,3.1831,61,26,NA,101,59,0,NA,15.915,98,-
653,19.735,57,20,4.138,102,82,68,101,37,0,0,15.279,98,-
654,13.687,80,90,3.1831,28,82,68,101,59,0,0,12.732,NA,-
655,NA,57,NA,NA,28,71,68,101,37,0,0,15.915,98,-
656,12.414,80,20,4.138,61,26,49,NA,NA,0,0,12.732,98,-
657,9.8676,80,42,2.8648,65,26,NA,101,59,0,0,5.7296,98,-
658,8.2761,NA,19,3.5014,28,14,NA,101,37,NA,0,17.507,98,-
659,NA,88,42,2.8648,61,85,49,101,NA,0,NA,15.915,98,-
660,8.2761,80,20,NA,65,82,NA,101,37,0,0,NA,98,-
661,10.823,80,NA,NA,65,96,NA,101,59,0,0,12.732,98,-
662,10.823,57,NA,2.8648,65,NA,73,101,37,0,0,NA,NA,-
663,10.823,80,20,4.138,65,82,73,NA,37,0,0,12.732,98,-
664,5.7296,80,3,NA,65,NA,73,101,37,0,NA,NA,98,-
665,NA,80,42,NA,NA,35,49,101,NA,NA,0,12.732,64,-
666,15.279,80,NA,NA,61,34,49,101,59,0,NA,15.915,98,-
667,8.9127,87,90,3.1831,61,34,49,101,59,0,0,22.282,98,-
668,10.504,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,-
669,7.6394,80,90,3.1831,NA,NA,NA,NA,37,0,0,4.7746,NA,-
670,6.6845,80,2,1.9099,65,44,68,101,59,0,NA,12.732,98,-
671,5.4113,80,NA,2.2282,65,85,73,101,59,NA,NA,8.9127,98,-
672,9.231,88,20,NA,89,82,NA,NA,59,NA,0,12.732,98,-
673,7.6394,80,90,3.1831,65,96,73,101,59,0,0,15.915,98,-
674,17.507,80,NA,0.95493,28,71,99,NA,59,0,0,NA,NA,-
675,NA,80,42,2.8648,65,44,NA,21,37,0,0,NA,NA,-
676,12.096,80,NA,3.5014,28,14,99,101,NA,0,0,12.732,98,-
677,6.0479,80,42,2.8648,65,14,NA,101,37,0,0,NA,98,-
678,NA,NA,NA,1.5915,28,58,68,101,37,0,0,NA,98,-
679,8.5944,80,42,2.8648,61,26,49,101,59,0,0,22.282,98,-
680,10.504,80,90,3.1831,61,26,103,101,37,0,0,19.099,98,-
681,20.054,NA,90,3.1831,61,NA,49,101,59,0,0,4.7746,98,-
682,7.3211,80,20,NA,NA,34,73,NA,59,0,0,8.9127,98,-
683,10.504,87,90,3.1831,61,26,NA,101,59,NA,NA,19.099,NA,-
684,17.189,NA,42,2.8648,61,85,49,NA,59,0,0,12.732,98,-
685,9.231,80,NA,3.5014,28,NA,68,NA,37,692.01,0,14.324,98,-
686,NA,NA,90,NA,28,NA,NA,21,NA,0,0,9.5493,98,-
687,NA,88,20,4.138,NA,34,68,NA,59,0,0,12.732,98,-
688,8.9127,NA,19,3.5014,61,14,103,17,37,0,0,12.732,50,-
689,12.732,80,NA,NA,NA,82,49,101,59,0,0,12.732,98,-
690,14.961,80,90,3.1831,28,85,73,101,59,0,NA,17.507,98,-
691,7.0028,NA,NA,4.138,65,34,73,101,37,NA,0,15.915,98,-
692,8.9127,80,NA,2.8648,61,94,49,101,59,NA,0,NA,98,-
693,20.054,57,7,1.2732,61,71,49,101,NA,0,0,17.507,98,-
694,16.234,88,8,1.5915,61,26,49,101,NA,0,0,6.3662,98,-
695,7.0028,80,42,2.8648,65,44,73,101,37,0,0,12.732,98,-
696,8.5944,NA,18,NA,NA,NA,73,15,59,0,0,NA,98,-
697,11.141,80,42,2.8648,65,85,68,101,59,0,NA,14.324,98,-
698,14.642,80,42,2.8648,28,58,NA,101,37,0,0,12.096,98,-
699,11.777,80,90,3.1831,28,58,68,101,59,0,0,16.552,98,-
700,7.6394,NA,NA,4.138,65,82,73,NA,NA,0,0,4.7746,NA,-
701,11.777,88,42,2.8648,NA,44,73,101,59,0,0,3.1831,98,-
702,NA,NA,90,3.1831,61,94,NA,101,59,0,0,12.732,98,-
703,8.5944,NA,42,2.8648,65,85,68,101,59,0,0,9.5493,98,-
704,12.096,NA,NA,3.1831,28,26,68,101,59,0,0,14.006,98,-
705,16.87,88,2,1.9099,61,35,49,101,59,0,0,19.099,98,-
706,10.823,80,90,3.1831,NA,26,68,101,59,NA,NA,12.732,98,-
707,7.3211,80,NA,2.8648,65,85,73,NA,59,0,NA,12.732,NA,-
708,NA,NA,63,4.4563,61,82,103,17,37,0,0,15.915,91,-
709,25.783,88,42,NA,61,NA,49,101,59,0,0,9.5493,NA,-
710,NA,80,90,NA,65,71,NA,NA,59,NA,0,NA,98,-
711,7.3211,80,90,NA,NA,85,68,NA,59,NA,NA,NA,98,-
712,7.9577,80,90,3.1831,65,96,NA,101,59,0,NA,NA,98,-
713,NA,NA,6,0.95493,61,NA,103,101,37,NA,0,12.096,64,-
714,12.096,80,90,3.1831,61,14,103,21,37,NA,0,12.732,98,-
715,NA,NA,NA,2.8648,61,NA,NA,101,59,NA,0,1.5915,98,-
716,NA,80,42,2.8648,61,58,49,101,59,0,0,12.732,98,-
717,11.777,80,42,2.8648,NA,58,49,101,59,0,0,12.732,98,-
